id_contrato,cd_cliente,dt_contrato,vl_limite,vl_utilizado,tp_produto,cd_status,dt_vencimento,nr_parcelas,tx_juros_am
E4800BDA-F640-49,285DFD16-5DD,2019-03-14,11654.48,8947.44,FINANCIAMENTO_VEICULO,EM_ATRASO,2025-12-25,44,5.8656
A974AFBA-3249-45,6F8558C4-4CE,2022-02-16,6457.89,5013.21,CONSIGNADO,EM_ATRASO,2030-09-30,2,3.1737
6CE89882-00A1-4E,E92C543B-BF7,2022-12-04,11330.52,12249.38,CARTAO_CREDITO,RENEGOCIADO,2026-11-17,5,5.666
8FC0BC19-74B8-44,B281A3AB-272,2023-06-07,68534.39,37911.94,FINANCIAMENTO_VEICULO,ENCERRADO,2025-02-19,41,1.107
4175F629-B886-48,4017D0E3-823,2019-10-03,96260.78,25317.01,CHEQUE_ESPECIAL,ATIVO,2030-07-19,30,3.8954
C2545FA7-0EF9-4D,0B5F2C84-E62,2022-03-20,6262.12,2608.52,CARTAO_CREDITO,RENEGOCIADO,2029-09-19,17,7.8889
DA2A710B-8434-40,88A9F6D0-A64,2021-03-04,28167.34,19231.86,CREDITO_PESSOAL,ENCERRADO,2026-10-26,44,3.174
2AA2ED76-86B6-49,F67A0408-FB3,2020-01-29,94176.67,58726.57,CONSIGNADO,ATIVO,2024-12-26,55,6.9525
E018537B-8A93-44,0B5F2C84-E62,2019-06-05,24586.84,12552.14,CREDITO_PESSOAL,EM_ATRASO,2029-07-12,60,6.2853
4136B3F9-673F-4D,E122327A-013,2023-02-18,81793.56,14779.01,CREDITO_PESSOAL,ATIVO,2026-12-26,59,7.2251
9929F8CE-A7F5-41,B9EF1743-CFB,2021-06-06,97155.21,101615.82,CARTAO_CREDITO,ATIVO,2030-06-10,43,3.1834
57B738FF-0F2E-40,271A9EB9-8FA,2024-02-08,34305.82,30012.5,CREDITO_PESSOAL,RENEGOCIADO,2026-08-19,57,8.2727
121B19CF-E5D9-43,A0CC7440-D51,2021-03-30,58213.92,43137.38,CONSIGNADO,RENEGOCIADO,2030-04-13,2,5.759
6BF83CC5-77C4-45,2C3A8435-570,2022-06-16,47920.79,13441.33,FINANCIAMENTO_VEICULO,RENEGOCIADO,2026-11-09,55,5.2057
91478051-4674-49,A720359B-3BD,2018-07-05,92560.71,48194.42,CREDITO_PESSOAL,ENCERRADO,2027-01-28,55,1.9397
0FB0AA51-A628-4A,D9D54CB1-809,2024-01-13,11595.73,1328.39,FINANCIAMENTO_VEICULO,ATIVO,2028-09-30,9,7.3194
B42A3030-2E33-42,BCE54E5E-808,2022-11-18,57379.16,20232.08,FINANCIAMENTO_VEICULO,RENEGOCIADO,2028-10-07,45,8.1181
E5132CF9-4BD3-47,FA9FD845-79D,2018-12-01,75478.18,60071.81,CONSIGNADO,ATIVO,2030-09-29,13,7.6848
833601ED-5926-4B,B9D30B5C-4C4,2019-06-01,16786.34,16188.65,CREDITO_PESSOAL,ENCERRADO,2025-04-08,29,4.1513
87AE36A9-D8F7-41,5950E6C7-791,2018-03-05,58147.39,56535.59,CONSIGNADO,EM_ATRASO,2028-09-18,49,7.4016
62BED0F2-DC14-42,08EFA536-02F,2022-03-16,32196.61,4323.76,FINANCIAMENTO_VEICULO,ENCERRADO,2030-08-18,42,5.966
B5296C86-ED3B-45,0242103B-775,2021-05-26,98038.79,54674.0,CREDITO_PESSOAL,RENEGOCIADO,2029-05-09,31,7.8586
88AF679A-A9A9-47,60EFE149-B0D,2021-12-26,99438.6,31069.14,FINANCIAMENTO_VEICULO,RENEGOCIADO,2024-08-14,9,8.2633
D69E1860-7420-4B,F2D061CE-C82,2018-12-17,99604.19,85893.51,CREDITO_PESSOAL,EM_ATRASO,2027-03-01,17,5.5563
B26E35E4-B178-41,1F24789D-4C1,2024-01-14,4060.22,3878.86,CREDITO_PESSOAL,RENEGOCIADO,2027-08-19,9,3.6506
2AB4CC34-1224-46,BCE54E5E-808,2020-11-24,99339.48,24729.57,CREDITO_PESSOAL,EM_ATRASO,2028-01-02,22,6.4407
18CB1F00-2280-47,77045CFA-9DD,2022-05-18,71097.11,53512.67,FINANCIAMENTO_VEICULO,ENCERRADO,2026-09-18,53,3.4046
ED8F5A07-55CB-40,CF219331-A32,2021-09-29,27512.96,5813.65,CARTAO_CREDITO,EM_ATRASO,2026-06-02,50,0.876
CBF5FCF9-C067-45,9F0D86B7-8D7,2023-04-10,45207.12,24456.33,CHEQUE_ESPECIAL,ENCERRADO,2029-04-28,25,5.2027
2CED930F-DAC8-4B,75D5BF65-D16,2023-08-02,67389.02,68254.49,CARTAO_CREDITO,EM_ATRASO,2025-10-07,48,7.5868
F38BCC5C-9630-4A,76717AEE-F5C,2018-04-04,98260.15,92309.77,CHEQUE_ESPECIAL,RENEGOCIADO,2028-10-01,52,5.498
6621893C-A993-47,EE6D2BA3-B6F,2023-03-19,3595.71,2630.82,FINANCIAMENTO_VEICULO,EM_ATRASO,2026-12-18,35,2.1281
16F28D1A-E668-4D,72F142F8-475,2021-03-15,90494.62,62448.17,CHEQUE_ESPECIAL,EM_ATRASO,2024-07-08,4,8.1959
718A1406-4DF4-45,D07D1A89-C38,2019-02-25,60514.14,27704.51,FINANCIAMENTO_VEICULO,EM_ATRASO,2026-07-06,31,4.6171
204C28F5-9E01-47,CA44260F-822,2020-11-14,78202.46,61222.96,CHEQUE_ESPECIAL,EM_ATRASO,2029-07-04,7,4.0346
692582E8-5874-4F,0797B716-742,2019-04-03,29148.7,33352.59,FINANCIAMENTO_VEICULO,ENCERRADO,2028-10-20,38,3.3693
A77E951E-8264-40,F369784D-213,2019-12-13,85525.72,67529.64,CREDITO_PESSOAL,ENCERRADO,2027-11-11,3,1.5631
C90E244C-E268-4B,148829F6-E46,2023-05-06,60840.58,24396.2,CONSIGNADO,ATIVO,2029-05-21,40,4.7241
D2C31394-E806-4E,213778CE-215,2018-07-08,21211.89,11666.25,CARTAO_CREDITO,ATIVO,2026-03-16,14,6.6075
BA1513B7-7FC7-49,1B922371-F6B,2018-03-17,75078.29,71215.63,CHEQUE_ESPECIAL,ENCERRADO,2029-05-21,20,2.5841
89D79F20-2027-4F,790D77CE-DBE,2019-12-21,83204.6,41354.8,CREDITO_PESSOAL,EM_ATRASO,2025-02-04,36,0.8291
F894F723-357C-45,7BA65E1D-25B,2021-12-14,69822.04,54017.94,CONSIGNADO,ATIVO,2025-04-28,42,6.1458
F141D30E-3A30-4F,07C93CA1-3B6,2020-12-12,57450.12,19855.13,CARTAO_CREDITO,ENCERRADO,2024-10-06,7,4.9765
B3A03C85-1F8A-4E,CBE4CDFF-95E,2019-01-22,55553.14,63470.63,CREDITO_PESSOAL,RENEGOCIADO,2028-01-03,38,3.4864
6EABFE8E-E318-42,107243F2-368,2018-04-23,97739.83,73456.67,CHEQUE_ESPECIAL,ENCERRADO,2030-04-24,53,7.7757
99AF8956-DC7A-4B,1F53D01C-A6D,2022-04-26,98146.78,112053.72,FINANCIAMENTO_VEICULO,RENEGOCIADO,2030-07-02,17,1.9872
1BCD9BF7-2A36-44,994A8BF3-4CF,2020-02-13,57608.84,61425.96,CONSIGNADO,ENCERRADO,2029-05-26,23,7.5801
25C3AD10-FC9E-45,3112BA40-37C,2021-03-21,67755.6,68969.12,CHEQUE_ESPECIAL,EM_ATRASO,2028-04-25,16,4.4501
806A1DC8-FFA7-4D,0846E910-845,2024-03-02,48194.42,16986.84,CREDITO_PESSOAL,ATIVO,2026-09-24,1,7.0855
974A92F6-D656-40,11268A8C-814,2023-04-30,73237.49,73627.86,CHEQUE_ESPECIAL,ATIVO,2029-02-02,37,2.3735
107CC795-3A41-49,992C185E-9D9,2018-07-10,7924.69,1443.41,CREDITO_PESSOAL,EM_ATRASO,2026-03-21,11,4.0688
0A6CF248-F182-48,166B14B8-23B,2021-06-04,61930.23,10376.0,CONSIGNADO,ENCERRADO,2029-03-23,10,3.8382
045570B3-ADEB-4E,C69A6927-B72,2023-06-20,56055.92,29741.71,CONSIGNADO,ENCERRADO,2029-09-20,57,5.9283
DC120452-EC82-40,41532C01-314,2018-11-21,57154.86,17641.49,CHEQUE_ESPECIAL,RENEGOCIADO,2028-12-17,11,4.6995
6B4F0318-E90B-49,A0CC7440-D51,2024-01-15,48272.63,27638.15,FINANCIAMENTO_VEICULO,ATIVO,2024-08-01,19,0.9387
3686EEAB-1D63-40,EE280395-C68,2019-11-09,38250.28,38356.79,CONSIGNADO,RENEGOCIADO,2030-12-16,51,3.7329
8F73316B-01A0-4B,BCE54E5E-808,2019-02-15,18672.78,16091.27,CREDITO_PESSOAL,RENEGOCIADO,2026-06-21,5,5.926
2CEF7A37-3850-4A,5374F3F0-0EA,2018-03-24,5494.46,115.31,CREDITO_PESSOAL,ATIVO,2024-02-02,30,7.0037
B124BC9E-2274-48,AA8190E5-D52,2021-02-20,56894.49,8810.04,CHEQUE_ESPECIAL,ENCERRADO,2029-02-12,4,8.4105
537FF1E8-D14A-48,DD6841A6-5EB,2023-12-08,18413.23,7716.52,CARTAO_CREDITO,EM_ATRASO,2030-12-15,26,2.5095
158E75C2-C3CB-47,738B42B8-05F,2020-05-08,36081.65,1243.33,CREDITO_PESSOAL,ENCERRADO,2024-09-15,43,1.4118
F5032BB0-454C-4E,DFCE968F-DC0,2023-09-25,88284.8,73026.31,CREDITO_PESSOAL,EM_ATRASO,2028-06-08,29,7.2938
F93B3B62-69B3-4A,C051EB60-892,2020-06-15,95461.99,10059.1,FINANCIAMENTO_VEICULO,ATIVO,2024-07-08,47,6.1696
2F4892A0-9CFA-41,D26F315A-41A,2023-03-04,7027.65,5366.97,CREDITO_PESSOAL,ENCERRADO,2025-01-12,58,8.1234
F09D1B52-D83C-47,04A1E508-594,2023-08-09,36266.33,39686.64,CHEQUE_ESPECIAL,ATIVO,2026-01-27,7,6.2335
AF43B6FA-9D03-49,DC53D190-D5E,2022-12-29,70169.72,80508.1,CHEQUE_ESPECIAL,RENEGOCIADO,2026-05-22,16,7.2204
42AFCAD4-8DF6-45,905C50CD-4F3,2018-07-01,48366.88,35243.06,CARTAO_CREDITO,ATIVO,2025-02-04,43,7.5847
7703F08B-02CA-47,A64FBE33-90A,2019-10-03,29297.74,5788.52,CARTAO_CREDITO,ENCERRADO,2025-10-14,47,6.015
B2DA2C0E-8398-4F,02634C63-DC6,2022-08-31,26477.17,29925.8,CARTAO_CREDITO,ENCERRADO,2029-11-17,25,3.3767
B4C071FE-DAC7-4A,63CAA8BC-147,2022-07-09,84724.35,57832.48,CARTAO_CREDITO,ENCERRADO,2027-07-06,55,1.4546
5220C4D9-E08B-4B,EEA42A8D-8B7,2024-02-01,95036.38,27273.91,CARTAO_CREDITO,EM_ATRASO,2029-04-13,6,1.2939
9BD87268-155F-42,20868332-9FC,2018-05-14,55932.7,54894.02,CREDITO_PESSOAL,EM_ATRASO,2024-08-03,6,7.6852
63FDA352-5CE6-43,9EABD0F1-1A2,2019-04-06,74762.82,79333.26,CONSIGNADO,EM_ATRASO,2030-11-08,59,7.6858
D8598850-2893-47,D5F20AA9-918,2018-08-27,92139.62,66451.89,CHEQUE_ESPECIAL,RENEGOCIADO,2028-07-21,39,6.8095
51A40E86-64BD-47,5994C2BD-463,2021-01-27,79984.34,64643.37,FINANCIAMENTO_VEICULO,RENEGOCIADO,2030-10-22,28,4.012
95B03FDC-E3E3-47,BEABB55D-772,2023-08-20,84810.96,25033.55,CREDITO_PESSOAL,RENEGOCIADO,2025-09-05,21,4.4359
ACA5973D-FF0A-43,5C525AD3-E0B,2020-01-06,1318.88,414.62,CREDITO_PESSOAL,RENEGOCIADO,2026-12-04,49,1.2381
71D5AAD1-89AD-46,03B70411-818,2023-08-11,59270.96,17957.31,FINANCIAMENTO_VEICULO,ATIVO,2029-07-08,22,7.366
4293FA06-8D54-41,AA8190E5-D52,2019-10-15,88041.09,74794.39,FINANCIAMENTO_VEICULO,RENEGOCIADO,2025-03-23,51,1.6917
6BC776E4-A4D0-47,11391EE6-64E,2019-02-02,56394.81,53656.16,FINANCIAMENTO_VEICULO,ATIVO,2028-02-20,36,0.9622
F6249227-83F2-40,1B87EAB7-241,2021-09-14,8026.04,4607.74,CREDITO_PESSOAL,RENEGOCIADO,2024-06-21,36,2.1121
DE35569B-AD8C-47,556C7FF2-FC8,2021-08-28,49444.5,31182.78,CARTAO_CREDITO,EM_ATRASO,2027-01-14,47,3.0306
54822DCB-2AE5-4B,EA4F0409-381,2021-02-16,90279.7,94076.64,CHEQUE_ESPECIAL,EM_ATRASO,2025-08-16,48,3.9139
14FC94B4-2532-4B,BB2AA7BB-CDF,2024-01-16,79201.9,1710.73,CARTAO_CREDITO,EM_ATRASO,2024-06-27,5,3.3287
8214920C-0FB2-48,F05B4624-6F9,2023-09-28,12823.97,6463.19,FINANCIAMENTO_VEICULO,ENCERRADO,2028-08-09,33,2.7409
7F31B118-F05B-4E,4524AB53-1F4,2018-06-26,61933.67,70792.96,CREDITO_PESSOAL,ENCERRADO,2026-11-09,5,3.9646
48FF5E5B-719A-45,87840CD3-C53,2021-04-22,56562.27,32842.64,CHEQUE_ESPECIAL,ATIVO,2028-12-28,25,5.8779
D44FF2B3-CA69-4A,790D77CE-DBE,2018-06-30,8320.32,6251.79,FINANCIAMENTO_VEICULO,ATIVO,2026-12-20,15,4.0797
3D91F86C-ED0B-43,DEAB7370-795,2020-07-13,57889.76,10263.03,CONSIGNADO,RENEGOCIADO,2028-05-22,27,6.4764
A09D7684-E85A-40,50375792-33E,2019-05-13,68475.46,24639.0,FINANCIAMENTO_VEICULO,ATIVO,2027-08-13,3,1.0256
270F2302-F7DA-41,EA1A1A06-74E,2023-02-16,49684.24,794.34,CREDITO_PESSOAL,ATIVO,2030-01-08,57,0.8459
3903E65F-2D87-4B,4094B3F2-508,2024-03-17,89962.67,94413.84,CREDITO_PESSOAL,ENCERRADO,2029-09-07,19,8.2992
FD77B56A-41FF-43,E764C6CE-0B3,2023-12-09,36577.66,18373.73,FINANCIAMENTO_VEICULO,RENEGOCIADO,2029-05-29,52,1.1522
9442DF7E-60B9-4F,6A6E452F-04F,2019-01-14,43073.02,6500.19,CONSIGNADO,ENCERRADO,2025-12-25,36,6.6499
7C11CE7A-4148-44,84034CDC-913,2020-11-26,30289.59,30100.43,CHEQUE_ESPECIAL,ATIVO,2030-08-21,51,1.963
78BCB55B-9887-44,D83FBE0D-126,2019-12-25,36556.84,19022.22,CREDITO_PESSOAL,RENEGOCIADO,2029-12-30,15,2.3113
39FC15A3-F1AE-48,6D7513BA-8D9,2021-02-22,95396.72,50889.1,CARTAO_CREDITO,ATIVO,2025-11-29,44,6.7318
CC89F62C-BDEE-46,E8633C66-07D,2021-01-01,34856.61,23409.59,CREDITO_PESSOAL,RENEGOCIADO,2028-05-20,38,6.4558
376350DE-51B0-4B,60EFE149-B0D,2018-04-30,53573.75,53019.27,CARTAO_CREDITO,ENCERRADO,2025-11-07,22,6.6161
14291A5E-69EB-4A,77045CFA-9DD,2020-06-04,79860.93,5586.46,FINANCIAMENTO_VEICULO,ATIVO,2024-02-29,56,5.107
4381AC41-5AEE-43,905C50CD-4F3,2018-06-07,4311.03,1773.25,CARTAO_CREDITO,RENEGOCIADO,2025-11-20,46,1.1639
C4E25963-8007-43,A9FB5ADD-217,2023-02-18,65550.18,54145.13,CARTAO_CREDITO,ENCERRADO,2028-03-02,60,3.3953
FE6D13D7-1AEF-4C,DA3556EB-9FA,2019-03-09,35498.37,36041.83,CREDITO_PESSOAL,ATIVO,2028-05-22,29,7.7224
A1833875-D166-47,75C86A71-122,2022-08-21,75451.07,37795.85,CHEQUE_ESPECIAL,RENEGOCIADO,2027-11-23,35,7.4193
0E700D05-781E-46,A1DE839C-A8F,2022-04-30,92407.35,79298.61,CARTAO_CREDITO,ENCERRADO,2028-01-13,16,8.3523
8103C15E-7900-46,DA3556EB-9FA,2019-08-15,37883.81,21268.09,CARTAO_CREDITO,ENCERRADO,2025-12-29,21,7.5228
9DDA8637-9262-4A,8026763A-38A,2018-03-22,36278.89,33588.2,FINANCIAMENTO_VEICULO,EM_ATRASO,2024-03-16,40,4.1818
D2424F2C-69E8-41,9AFEBC11-DCD,2020-04-16,80175.29,42697.32,CONSIGNADO,RENEGOCIADO,2025-01-31,53,7.2691
797AD9F1-D7E9-43,F3E193F3-059,2021-03-23,91519.37,66937.19,CARTAO_CREDITO,ATIVO,2024-07-27,41,0.8344
E74622D1-8BE1-4D,93A055BD-B4A,2023-10-12,39256.24,24374.19,CREDITO_PESSOAL,ENCERRADO,2030-04-27,15,8.1508
0C33093D-675F-47,C5A04C8D-3A9,2018-09-11,75768.52,24105.85,CHEQUE_ESPECIAL,EM_ATRASO,2028-08-23,1,6.2587
4893F889-4BD8-4F,146EACB9-67C,2023-07-27,61117.43,59924.3,CARTAO_CREDITO,RENEGOCIADO,2027-02-04,37,7.439
F28A7B64-6C48-49,46371F29-E43,2018-01-22,68482.54,37039.27,CREDITO_PESSOAL,EM_ATRASO,2029-03-29,57,5.5016
91A2F464-1C56-4A,3ED1676C-CAA,2021-07-13,5568.42,5317.25,CONSIGNADO,ENCERRADO,2024-08-24,17,4.4182
03476435-1F6D-43,8060E53B-831,2018-04-07,13085.58,9854.51,CHEQUE_ESPECIAL,RENEGOCIADO,2028-10-08,17,3.6361
8E7DC979-EE73-45,77BA6002-F5E,2018-07-15,99779.85,502.94,CREDITO_PESSOAL,ATIVO,2025-04-29,58,5.5985
2FD57B32-8DB7-4E,DD6841A6-5EB,2023-07-04,92797.21,34978.8,CREDITO_PESSOAL,EM_ATRASO,2029-05-29,14,7.7524
