id_contrato,cd_cliente,dt_contrato,vl_limite,vl_utilizado,tp_produto,cd_status,dt_vencimento,nr_parcelas,tx_juros_am
D995432F-77ED-4D,2FCBCC69-CF4,2020-08-30,74271.52,60465.07,CREDITO_PESSOAL,EM_ATRASO,2027-05-28,8,6.8298
C014A68B-EE82-4F,E2E0B69C-F24,2019-02-07,74327.26,15707.31,CHEQUE_ESPECIAL,RENEGOCIADO,2030-11-19,55,7.7673
8580F8A6-ED27-44,2F2BDBCA-169,2022-09-04,27056.62,4751.31,CREDITO_PESSOAL,ATIVO,2030-12-06,59,6.4498
F8F7BBAD-E3A9-4C,BCAAC3C5-495,2019-03-05,10746.39,5182.49,FINANCIAMENTO_VEICULO,RENEGOCIADO,2030-11-27,6,0.933
250C1D3D-9639-48,55A09D16-E34,2023-11-27,89569.57,91487.84,CHEQUE_ESPECIAL,ENCERRADO,2026-10-21,9,6.9605
F916893B-9246-45,7BD46AE5-E87,2022-09-06,12788.04,7875.89,CONSIGNADO,ENCERRADO,2025-09-14,44,1.4446
BFE7804F-D9EB-4C,77C6E5EF-897,2022-07-06,81149.95,33207.82,CHEQUE_ESPECIAL,RENEGOCIADO,2030-12-07,37,6.799
DCD87FD1-C41A-46,8457D42B-D59,2020-03-03,95483.04,3346.54,CREDITO_PESSOAL,RENEGOCIADO,2030-06-04,52,7.9795
B6DCBE8C-65B7-40,0EF068D1-064,2021-11-15,9091.85,40.59,CONSIGNADO,ENCERRADO,2025-07-23,43,6.9573
C4E11B0B-3556-47,0A671FF0-F9D,2021-12-11,63518.56,68443.15,FINANCIAMENTO_VEICULO,ENCERRADO,2025-06-27,36,5.6302
0DCBFFF6-6F1E-4C,9659880D-34D,2019-08-21,5391.05,1247.61,CARTAO_CREDITO,ATIVO,2029-03-12,59,7.3087
3C52DDFA-F01F-43,944E631F-2D1,2019-06-12,56106.25,39725.32,CREDITO_PESSOAL,ENCERRADO,2030-03-29,30,8.0324
48EE1E54-11D6-4C,5AF92A1E-13D,2021-04-24,14902.43,5992.2,CREDITO_PESSOAL,ENCERRADO,2024-07-02,22,6.0121
51282CBD-056A-4E,CC25CA3A-BD5,2018-04-05,51416.11,54723.77,CHEQUE_ESPECIAL,RENEGOCIADO,2024-03-06,52,3.7268
B94BAD0F-FB40-49,A68A3725-39A,2020-01-16,29159.59,961.74,CREDITO_PESSOAL,ATIVO,2028-09-10,51,3.5613
7E50C10A-CFAC-4A,08CEE419-9B7,2023-01-22,30393.37,16675.99,FINANCIAMENTO_VEICULO,EM_ATRASO,2024-06-19,46,5.2627
E95CACED-74D8-4C,9F74F1FC-7A4,2023-08-21,26088.98,2503.14,CONSIGNADO,EM_ATRASO,2028-11-19,26,8.2146
AB054F52-CE6D-46,5240756B-441,2022-05-13,26328.74,1068.12,CREDITO_PESSOAL,EM_ATRASO,2028-11-02,52,1.8359
39EDC4BB-EF30-4B,2C2156AE-5AC,2023-09-15,51724.92,29274.11,CONSIGNADO,RENEGOCIADO,2028-04-09,23,4.0769
6967F10E-8838-48,F3B3F1B7-94D,2020-08-31,98262.34,110362.65,CARTAO_CREDITO,ENCERRADO,2028-05-13,43,8.1842
CD8FF1F6-8D36-42,3AA15523-A7E,2019-07-20,41960.7,6175.5,CONSIGNADO,ATIVO,2024-12-27,7,6.9551
00114BD1-5E8B-4F,F3F29466-41C,2018-02-07,86879.55,55552.04,CREDITO_PESSOAL,RENEGOCIADO,2030-08-10,18,5.9237
64455395-EC2E-44,28698B0D-BBF,2018-03-05,44998.04,45652.23,CHEQUE_ESPECIAL,ATIVO,2026-04-29,22,1.7336
A0274ABF-B608-44,0A671FF0-F9D,2023-11-05,72242.58,21297.37,CONSIGNADO,EM_ATRASO,2026-10-04,36,2.0974
3DD0F1EE-AC51-49,FC6A6BD1-6AD,2018-10-28,71966.68,23988.33,CONSIGNADO,ATIVO,2026-11-29,30,7.0284
AC53B1BF-EF56-41,F794734A-1B6,2020-08-13,73242.16,80609.45,CREDITO_PESSOAL,RENEGOCIADO,2025-06-08,36,2.6431
32637505-9446-43,44B3AF71-B17,2022-08-02,36161.5,3866.46,FINANCIAMENTO_VEICULO,ENCERRADO,2024-08-18,53,5.1459
955B7BC2-771E-44,2386635F-FFA,2022-06-02,73006.93,10586.64,FINANCIAMENTO_VEICULO,ATIVO,2030-03-29,17,7.4569
33E902C9-AB29-47,BBA27FFE-0E9,2023-12-06,76034.35,35326.62,FINANCIAMENTO_VEICULO,EM_ATRASO,2028-04-05,45,5.8884
38F2BC54-6945-45,0645D146-3D2,2023-12-31,59503.62,11413.92,CHEQUE_ESPECIAL,ENCERRADO,2029-11-22,58,2.0686
19053D9D-3F9D-4F,5155FC3C-DEB,2019-03-30,53883.87,99.79,CONSIGNADO,ENCERRADO,2025-09-23,16,3.6761
0FE9B6BB-AF45-44,6C8380B6-AC5,2023-10-08,4652.57,4806.2,CREDITO_PESSOAL,RENEGOCIADO,2030-01-01,47,3.0948
24B4CFBF-3BD4-4E,84BE2048-B44,2022-08-05,94241.11,45779.14,FINANCIAMENTO_VEICULO,ATIVO,2030-11-06,26,2.9448
FA2A5B07-05BA-4B,B7E52FE0-AA0,2021-01-06,80270.16,20198.58,CREDITO_PESSOAL,EM_ATRASO,2030-06-12,31,3.3774
668F227E-024F-4D,323A70E8-338,2020-04-01,8395.27,3450.68,CARTAO_CREDITO,RENEGOCIADO,2027-08-13,58,3.4535
F64113EE-76DB-41,C4A7D330-41F,2019-10-12,78835.51,29895.69,CONSIGNADO,RENEGOCIADO,2027-01-29,35,6.2557
CD0EDA5F-ABA7-42,9B8DF503-7F2,2018-09-21,96554.11,9658.64,CREDITO_PESSOAL,RENEGOCIADO,2025-10-02,28,4.217
5DBD0DA3-7EF5-4B,7AC1E55C-105,2019-04-28,76180.99,73505.9,CONSIGNADO,RENEGOCIADO,2028-10-04,17,3.3768
D69D1B99-F7AF-48,86B0D8B7-B87,2021-07-27,27187.97,12702.17,CARTAO_CREDITO,EM_ATRASO,2028-11-20,20,7.6277
AEFF250E-2CBB-4D,886B842D-77A,2022-10-15,61332.05,31076.32,CHEQUE_ESPECIAL,ATIVO,2024-07-23,37,8.1567
49DB8EF1-68BA-42,4D1BC5D0-B49,2020-01-23,35420.76,20542.78,CARTAO_CREDITO,ATIVO,2028-06-10,51,2.2759
1315A616-205C-4B,5AB197C6-ED2,2021-09-02,4245.1,3703.39,CONSIGNADO,RENEGOCIADO,2025-09-27,12,7.8991
2BBCB146-E2BE-42,B106F35D-97A,2024-01-27,14886.06,8975.91,CHEQUE_ESPECIAL,EM_ATRASO,2030-09-24,11,4.4929
1F628569-5E86-48,35CA54D5-CC7,2023-10-31,41315.88,2319.59,CREDITO_PESSOAL,RENEGOCIADO,2024-07-20,6,6.9944
02D43A15-DB1E-41,C5706DAE-322,2021-01-29,87487.35,97675.47,CARTAO_CREDITO,ENCERRADO,2026-03-16,59,3.1101
053279E4-17ED-4C,6C29A863-E32,2021-09-28,998.3,962.64,CHEQUE_ESPECIAL,RENEGOCIADO,2026-09-18,24,6.9181
B6A81ADC-4EF6-47,0D04F9DC-D38,2023-06-14,52934.86,24364.96,CARTAO_CREDITO,EM_ATRASO,2027-08-29,17,2.8988
5C85C894-8FC6-47,83F94C20-E3E,2019-09-24,88134.74,34972.56,FINANCIAMENTO_VEICULO,ATIVO,2030-11-24,57,4.1681
56F1BF3A-8065-4F,7A0F5DCD-FFF,2022-07-09,85651.31,91741.48,CHEQUE_ESPECIAL,RENEGOCIADO,2025-07-11,4,5.6443
D78C3322-8390-44,0C9B366A-276,2021-05-09,75063.99,34105.39,CONSIGNADO,ATIVO,2025-03-14,39,6.1197
1D19255D-BE3A-46,EDBD6C29-E45,2021-11-30,71204.44,67228.63,FINANCIAMENTO_VEICULO,RENEGOCIADO,2025-09-20,52,4.6601
4D231CFE-94C6-4E,822051C5-3A8,2018-12-17,73917.37,14511.41,CREDITO_PESSOAL,EM_ATRASO,2026-06-09,36,2.6934
EDE28A1A-6812-47,C993848E-3C0,2021-10-25,2451.21,1401.35,CREDITO_PESSOAL,ENCERRADO,2024-12-31,59,2.0221
4075081C-E89A-4B,08A4AF0E-B9C,2022-02-27,18648.1,5571.96,FINANCIAMENTO_VEICULO,RENEGOCIADO,2029-09-28,18,3.022
66291F0D-F7FE-44,650405CC-B5A,2018-04-02,39844.69,20427.68,FINANCIAMENTO_VEICULO,EM_ATRASO,2024-12-02,43,6.8158
1AADEA04-DF74-48,94090016-306,2019-02-14,56476.37,36988.96,CONSIGNADO,ATIVO,2029-02-11,31,3.6848
A7A6C2F6-CC2E-48,4CF63C33-8B4,2021-02-09,7317.91,4818.66,CREDITO_PESSOAL,ATIVO,2027-06-10,39,6.8118
BE507C1F-E0D4-44,3B631B68-042,2022-10-26,34235.79,26464.68,CREDITO_PESSOAL,ENCERRADO,2029-10-30,49,5.9818
AF331726-9D65-42,A4BCE2C0-28C,2021-10-09,24831.45,22291.62,CONSIGNADO,RENEGOCIADO,2027-01-19,29,4.226
B8AD5733-A432-41,058B0BD6-B39,2018-05-31,35375.24,31736.96,FINANCIAMENTO_VEICULO,ATIVO,2028-01-21,21,3.133
06D2ABB0-C6A2-4E,17956872-25B,2020-05-11,61469.33,45852.34,CREDITO_PESSOAL,ENCERRADO,2028-11-04,35,4.4248
81B8F533-C41D-4B,8F5206C1-DA7,2022-08-09,49516.6,19149.48,CONSIGNADO,ENCERRADO,2025-07-30,47,0.8206
215FAA2B-7B02-43,FF349B78-3CC,2018-08-09,58435.13,51588.52,FINANCIAMENTO_VEICULO,RENEGOCIADO,2026-09-14,20,7.4615
C83E5C17-C710-4E,D0B7F9ED-5DD,2023-03-15,34904.53,14448.15,FINANCIAMENTO_VEICULO,ATIVO,2024-07-27,43,1.1676
1F3CD6BE-5FB5-42,CF00422D-8B0,2020-10-30,12745.4,4881.23,FINANCIAMENTO_VEICULO,RENEGOCIADO,2026-07-25,50,3.0156
AFEFF9B7-AC80-47,C5706DAE-322,2018-10-21,96113.66,26570.69,CREDITO_PESSOAL,RENEGOCIADO,2025-06-30,12,3.5135
F3F941E8-C580-46,57F1ED13-92E,2021-10-11,36845.6,40759.08,FINANCIAMENTO_VEICULO,EM_ATRASO,2025-03-01,15,3.4381
7A1A5681-6682-42,6A697530-BE2,2023-06-22,64991.7,54652.38,CREDITO_PESSOAL,ATIVO,2028-05-30,35,3.3318
8003C156-EC19-45,F123A68A-3E7,2021-07-10,65045.78,34977.19,CHEQUE_ESPECIAL,ENCERRADO,2025-08-15,35,3.6237
093C08EB-E841-44,D518A999-188,2021-11-10,37601.49,23899.16,FINANCIAMENTO_VEICULO,EM_ATRASO,2029-06-21,24,7.9453
75A6B10C-8C57-49,F2A68DB9-8A7,2018-07-01,10223.24,4805.96,CHEQUE_ESPECIAL,EM_ATRASO,2025-04-26,50,2.2893
6FB1FBC1-5B07-4B,413F0122-F95,2021-05-21,17180.61,4216.39,FINANCIAMENTO_VEICULO,ATIVO,2027-05-16,2,4.3806
6927BFED-A531-4A,EB92AE65-7C0,2022-12-27,25536.46,23695.11,CARTAO_CREDITO,EM_ATRASO,2029-07-11,43,5.342
001FBD14-5973-46,CCD7C8A3-52C,2020-10-02,72176.24,66953.03,CREDITO_PESSOAL,ATIVO,2030-03-27,23,6.2951
5D7634D7-59B8-49,822051C5-3A8,2023-10-24,57404.61,65665.02,CHEQUE_ESPECIAL,RENEGOCIADO,2027-03-06,24,6.2969
9A25442E-2F57-4B,228E3569-252,2018-04-15,40540.98,5718.73,CHEQUE_ESPECIAL,RENEGOCIADO,2025-02-16,2,1.3993
D1CB7C6C-7B57-43,E2E0B69C-F24,2018-06-11,35119.49,27374.77,CARTAO_CREDITO,RENEGOCIADO,2024-05-24,25,4.3421
2A2E4C69-26CC-4A,C5BD6B07-89E,2018-05-17,79162.47,24553.58,FINANCIAMENTO_VEICULO,RENEGOCIADO,2030-09-12,12,8.07
9291A7A2-1B99-4F,7816D6AD-A99,2022-06-18,31603.81,24710.69,CHEQUE_ESPECIAL,ATIVO,2028-02-04,38,7.0403
6E38E72A-8347-4E,4E3638D1-748,2022-10-04,24016.9,15181.78,FINANCIAMENTO_VEICULO,RENEGOCIADO,2026-10-20,23,8.4863
A9599693-F11F-4F,4E3638D1-748,2020-09-10,79163.38,44317.88,CREDITO_PESSOAL,EM_ATRASO,2029-11-29,39,3.9379
3BA47FD3-06AF-49,77AC2E40-FE1,2019-06-29,49160.45,25692.37,CONSIGNADO,ENCERRADO,2027-01-11,50,1.4574
F7254DD5-4694-48,70FAF110-401,2019-03-13,21756.3,20036.95,CHEQUE_ESPECIAL,ATIVO,2024-10-31,18,2.2596
5CD9AE69-C128-46,BAB3723E-2CC,2021-06-23,60558.3,63428.27,CHEQUE_ESPECIAL,RENEGOCIADO,2027-06-22,40,2.5457
BA1B66F3-77B1-4D,35A02896-7AE,2020-07-10,40816.26,31560.27,CREDITO_PESSOAL,RENEGOCIADO,2030-05-14,27,4.2005
3B63AE11-374A-4F,0B8F7D40-3AA,2021-01-02,82108.27,5906.78,CONSIGNADO,ATIVO,2026-03-13,46,6.7109
585BD810-4772-4B,840B1298-1CC,2018-07-31,97352.52,74737.01,FINANCIAMENTO_VEICULO,ENCERRADO,2028-01-31,50,5.6425
3B58AB8E-F140-43,BD4C8EFB-123,2019-09-21,84426.35,54440.46,FINANCIAMENTO_VEICULO,ATIVO,2029-10-04,12,8.3022
3D03CA35-DA4C-47,912676CF-EE1,2022-08-28,34599.16,37743.22,CHEQUE_ESPECIAL,RENEGOCIADO,2030-08-18,17,6.2481
29F50EE1-2928-4B,B7E52FE0-AA0,2023-09-06,80091.97,13032.09,CONSIGNADO,RENEGOCIADO,2028-10-23,38,1.5984
5166F7BF-A080-4B,57F1ED13-92E,2020-03-14,81119.66,62709.72,CHEQUE_ESPECIAL,ATIVO,2026-12-16,41,5.8641
713E60E1-C1F5-46,3FFFE298-DDE,2022-03-27,32566.0,5957.19,CARTAO_CREDITO,ATIVO,2030-07-26,32,6.8808
0926E25F-7F97-41,4F6A2E29-302,2019-08-25,54882.15,50872.08,CREDITO_PESSOAL,EM_ATRASO,2028-06-03,49,6.6426
B3E57F38-C4D1-44,1784ECFC-349,2021-01-22,45424.74,13796.48,FINANCIAMENTO_VEICULO,EM_ATRASO,2026-05-29,12,3.6858
B1EC5235-3234-43,E0346F7D-321,2018-11-09,81987.72,26415.51,CARTAO_CREDITO,ATIVO,2029-12-20,43,7.345
4EB8FCBF-5AFF-43,F3F29466-41C,2020-05-25,90555.98,35679.07,FINANCIAMENTO_VEICULO,RENEGOCIADO,2026-02-07,33,8.2411
48DED823-EF37-4C,273D2AC9-74D,2020-04-24,68871.37,11435.55,CONSIGNADO,ATIVO,2030-08-26,14,4.2231
87935A4E-9DFA-46,349553E6-8BF,2021-05-17,95146.36,46922.89,CARTAO_CREDITO,EM_ATRASO,2029-07-27,6,2.8033
11F5AC5D-E263-4B,F30843E4-10D,2018-11-02,67240.69,12821.75,CREDITO_PESSOAL,ENCERRADO,2026-03-23,16,3.2921
4E990A21-61D7-42,0107AE02-450,2019-04-01,97490.37,100835.29,CHEQUE_ESPECIAL,RENEGOCIADO,2025-11-23,35,2.3944
7F10F251-2EDC-4C,1E221E6B-295,2023-09-13,39222.15,8822.41,FINANCIAMENTO_VEICULO,RENEGOCIADO,2027-04-07,30,7.7911
BDA0F9B7-82AA-42,08A4AF0E-B9C,2022-09-24,5097.88,3359.31,FINANCIAMENTO_VEICULO,RENEGOCIADO,2025-03-20,35,2.6267
7F11D5F7-58F9-43,7A0F5DCD-FFF,2022-03-09,46770.69,7765.73,CARTAO_CREDITO,RENEGOCIADO,2028-09-20,42,4.5174
7DCFEF04-866E-4A,A68A3725-39A,2020-01-30,83914.6,61424.22,CARTAO_CREDITO,RENEGOCIADO,2025-08-26,3,2.9709
5267D69A-AEFA-4B,F3F29466-41C,2024-04-16,52593.48,31217.77,CARTAO_CREDITO,EM_ATRASO,2025-02-25,33,3.8025
11F0508F-4F72-4B,0C7C3C64-67D,2019-10-25,57643.13,2964.21,FINANCIAMENTO_VEICULO,EM_ATRASO,2027-09-07,51,3.8847
79EECDFB-336E-49,99CABE86-ED6,2019-03-24,61668.45,33138.06,CONSIGNADO,ATIVO,2028-07-01,3,3.2863
4B96E20F-6623-43,5971DF51-8BD,2018-03-25,90667.63,78485.64,FINANCIAMENTO_VEICULO,EM_ATRASO,2030-05-20,3,8.2325
1D00047B-FF4B-49,C35E30C6-DA2,2018-03-05,72072.15,62219.32,CHEQUE_ESPECIAL,EM_ATRASO,2025-06-19,22,7.0705
B6C6DD4A-F63D-42,C35E30C6-DA2,2023-01-20,99805.88,80936.85,CARTAO_CREDITO,ATIVO,2030-03-12,5,6.4779
13FFC64A-53B2-40,BCAAC3C5-495,2020-02-09,37689.49,24873.12,FINANCIAMENTO_VEICULO,ENCERRADO,2030-07-01,26,4.377
A78F0456-543F-4C,37D64FEA-CAA,2019-04-28,1572.08,501.28,CREDITO_PESSOAL,ENCERRADO,2024-10-01,39,2.7171
503AD92B-E1F3-4C,F3F29466-41C,2021-10-28,90182.16,75565.37,CHEQUE_ESPECIAL,RENEGOCIADO,2024-01-15,9,2.1416
E9632983-44A5-4F,AB6563DA-6A8,2018-04-13,42632.64,36033.79,CONSIGNADO,RENEGOCIADO,2028-02-11,51,2.9279
D52D8CE2-0FE6-47,F2A68DB9-8A7,2020-08-07,1541.22,1532.84,CHEQUE_ESPECIAL,EM_ATRASO,2030-02-11,15,6.6212
